Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
27/03/2017 00:00:08,2,1.0693,1.0001,1.0347,23.5819,23.5450,36.8267,36.8268,6.5860,6.5910
27/03/2017 02:00:05,2,1.0532,0.9842,1.0187,23.2664,23.2371,36.8650,36.8665,6.3779,6.3807
27/03/2017 04:00:06,2,1.0508,0.9816,1.0162,23.0109,22.9824,36.9086,36.9101,6.2054,6.2096
27/03/2017 06:00:02,2,1.0436,0.9747,1.0092,22.8142,22.7845,36.9580,36.9598,6.0956,6.1026
27/03/2017 08:00:00,2,1.0402,0.9710,1.0056,22.5972,22.5738,36.9846,36.9863,6.0552,6.0593
27/03/2017 10:00:01,2,1.0572,0.9879,1.0226,22.7219,22.7361,36.9783,36.9821,6.3998,6.3890
27/03/2017 12:00:07,2,1.0772,1.0081,1.0427,23.2354,23.2805,36.9476,36.9524,6.9235,6.9005
27/03/2017 14:00:03,2,1.0864,1.0174,1.0519,23.8285,23.8575,36.9263,36.9309,7.3626,7.3310
27/03/2017 16:00:03,2,1.0802,1.0112,1.0457,24.1981,24.1858,36.9451,36.9495,7.5816,7.5666
27/03/2017 18:00:08,2,1.0680,0.9989,1.0334,24.0492,24.0165,37.0029,37.0051,7.4733,7.4709
27/03/2017 20:00:08,2,1.0590,0.9900,1.0245,23.6660,23.6347,37.0503,37.0517,7.1047,7.1051
27/03/2017 22:00:05,2,1.0480,0.9788,1.0134,23.3481,23.3180,37.0728,37.0739,6.8227,6.8251
28/03/2017 00:00:01,2,1.0426,0.9734,1.0080,23.0515,23.0197,37.0911,37.0922,6.5997,6.6022
28/03/2017 02:00:05,2,1.0322,0.9632,0.9977,22.7920,22.7634,37.1080,37.1088,6.4234,6.4276
28/03/2017 04:00:07,2,1.0228,0.9537,0.9882,22.5894,22.5617,37.1199,37.1207,6.2776,6.2836
28/03/2017 06:00:08,2,1.0142,0.9451,0.9797,22.3653,22.3349,37.1314,37.1324,6.1784,6.1849
