date,flow
16/05/2016,0.10889756
17/05/2016,0.11242146
18/05/2016,0.11419383
19/05/2016,0.11597328
20/05/2016,0.11597328
21/05/2016,1.29246111
22/05/2016,0.2874244
23/05/2016,0.20720424
24/05/2016,0.62242037
25/05/2016,0.2049914
26/05/2016,0.1855888
27/05/2016,0.1551534
28/05/2016,0.20720424
29/05/2016,0.16305163
30/05/2016,0.15320227
31/05/2016,0.15126031
1/06/2016,0.1571138
2/06/2016,0.1571138
3/06/2016,0.16106282
4/06/2016,0.25159709
5/06/2016,0.16305163
6/06/2016,0.1751911
7/06/2016,0.46664722
8/06/2016,0.18982256
9/06/2016,0.1751911
10/06/2016,0.18139812
11/06/2016,0.1751911
12/06/2016,0.35585905
13/06/2016,0.57821713
14/06/2016,0.24914367
15/06/2016,0.2184469
16/06/2016,0.2049914
17/06/2016,0.20942884
18/06/2016,0.20060062
19/06/2016,0.3092044
20/06/2016,0.31199718
21/06/2016,0.23470445
22/06/2016,0.22766116
23/06/2016,0.24427743
24/06/2016,0.21166531
25/06/2016,0.44492917
26/06/2016,0.27689889
27/06/2016,0.22533885
28/06/2016,0.46664722
29/06/2016,0.33786207
30/06/2016,0.26407103
1/07/2016,0.23946462
2/07/2016,0.26154832
3/07/2016,0.23946462
4/07/2016,0.24427743
5/07/2016,0.237078
6/07/2016,0.2230291
7/07/2016,0.20942884
8/07/2016,0.63155214
9/07/2016,1.73102054
10/07/2016,1.22330552
11/07/2016,0.54044878
12/07/2016,0.42050627
13/07/2016,0.35585905
14/07/2016,0.35281652
15/07/2016,0.32047166
16/07/2016,1.07271446
17/07/2016,1.04568379
18/07/2016,0.58252993
19/07/2016,0.43434337
20/07/2016,0.40698023
21/07/2016,1.17876308
22/07/2016,0.60445035
23/07/2016,0.5006308
24/07/2016,0.43085459
25/07/2016,0.437852
26/07/2016,0.42050627
27/07/2016,0.40364657
28/07/2016,0.43434337
29/07/2016,0.40698023
30/07/2016,0.42393613
31/07/2016,0.47778485
1/08/2016,0.42050627
2/08/2016,0.40698023
3/08/2016,0.41370477
4/08/2016,0.52026312
5/08/2016,0.44492917
6/08/2016,0.46297628
7/08/2016,0.5956105
8/08/2016,0.82475628
9/08/2016,0.61338671
10/08/2016,0.53636678
11/08/2016,0.53230732
12/08/2016,0.50841813
13/08/2016,0.45932599
14/08/2016,0.437852
15/08/2016,0.52827029
16/08/2016,0.4703389
17/08/2016,0.91810756
18/08/2016,0.63155214
19/08/2016,0.53230732
20/08/2016,0.63615506
21/08/2016,0.60445035
22/08/2016,0.60001841
23/08/2016,0.48911182
24/08/2016,0.50841813
25/08/2016,0.47405141
26/08/2016,0.60890641
27/08/2016,2.27077446
28/08/2016,0.8646752
29/08/2016,0.70823375
30/08/2016,0.65011318
31/08/2016,1.23084977
1/09/2016,0.74387667
2/09/2016,0.67871046
3/09/2016,0.63155214
4/09/2016,0.62697394
5/09/2016,0.60445035
6/09/2016,0.62242037
7/09/2016,0.91205153
8/09/2016,0.7808435
9/09/2016,0.64078281
10/09/2016,0.65011318
11/09/2016,0.63155214
12/09/2016,0.61338671
13/09/2016,0.61789133
14/09/2016,0.60890641
15/09/2016,0.71828434
16/09/2016,0.70823375
17/09/2016,0.62697394
18/09/2016,0.76483627
19/09/2016,1.04568379
20/09/2016,0.71828434
21/09/2016,0.65954405
22/09/2016,0.80807788
23/09/2016,0.6884476
24/09/2016,0.66907621
25/09/2016,1.17876308
26/09/2016,0.72334937
27/09/2016,0.80807788
28/09/2016,0.72844102
29/09/2016,0.64078281
30/09/2016,0.64543549
1/10/2016,0.70823375
2/10/2016,0.64543549
3/10/2016,0.60445035
4/10/2016,0.60445035
5/10/2016,0.61789133
6/10/2016,0.5956105
7/10/2016,0.57821713
8/10/2016,0.96764815
9/10/2016,0.70324798
10/10/2016,0.61338671
11/10/2016,0.56120023
12/10/2016,0.56966202
13/10/2016,0.59122651
14/10/2016,0.56120023
15/10/2016,0.63615506
16/10/2016,0.56120023
17/10/2016,0.54455341
18/10/2016,0.52827029
19/10/2016,0.53636678
20/10/2016,0.54868077
21/10/2016,0.49676964
22/10/2016,0.48531496
23/10/2016,0.49293001
24/10/2016,0.45569622
25/10/2016,0.42050627
26/10/2016,0.41709585
27/10/2016,0.39375887
28/10/2016,0.3808358
29/10/2016,0.39375887
30/10/2016,0.35281652
31/10/2016,0.33492213
1/11/2016,0.3092044
2/11/2016,0.30366628
3/11/2016,0.28213193
4/11/2016,0.28213193
5/11/2016,0.27430441
6/11/2016,0.28213193
7/11/2016,0.26660789
8/11/2016,0.27950804
9/11/2016,0.269159
10/11/2016,0.27950804
11/11/2016,0.27172448
12/11/2016,0.27950804
13/11/2016,0.27172448
14/11/2016,0.27950804
15/11/2016,0.28477069
16/11/2016,0.47778485
17/11/2016,0.34379261
18/11/2016,0.29009316
19/11/2016,0.29277707
20/11/2016,0.28213193
21/11/2016,0.27172448
22/11/2016,0.2874244
23/11/2016,0.269159
24/11/2016,0.29819077
25/11/2016,0.28213193
26/11/2016,0.3092044
27/11/2016,0.29547624
28/11/2016,0.30642746
29/11/2016,0.3092044
30/11/2016,0.30366628
1/12/2016,0.32047166
2/12/2016,0.30092075
3/12/2016,0.32332885
4/12/2016,0.28477069
5/12/2016,0.30366628
6/12/2016,0.27950804
7/12/2016,0.28213193
8/12/2016,0.28213193
9/12/2016,0.26660789
10/12/2016,0.28213193
11/12/2016,0.25654499
12/12/2016,0.34979133
13/12/2016,0.28213193
14/12/2016,0.26660789
15/12/2016,0.29009316
16/12/2016,0.26407103
17/12/2016,0.29009316
18/12/2016,0.269159
19/12/2016,0.27950804
20/12/2016,0.28477069
21/12/2016,0.28477069
22/12/2016,0.30092075
23/12/2016,0.32332885
24/12/2016,0.30366628
25/12/2016,0.33492213
26/12/2016,0.30366628
27/12/2016,0.32909239
28/12/2016,0.30642746
29/12/2016,0.29819077
30/12/2016,0.31199718
31/12/2016,0.29009316
1/01/2017,0.31763072
2/01/2017,0.29547624
3/01/2017,0.31763072
4/01/2017,0.3092044
5/01/2017,0.3092044
6/01/2017,0.32909239
7/01/2017,0.3092044
8/01/2017,0.33199893
9/01/2017,0.31199718
10/01/2017,0.32047166
11/01/2017,0.34081886
12/01/2017,0.34081886
13/01/2017,0.35585905
14/01/2017,0.33786207
15/01/2017,0.34081886
16/01/2017,0.36199656
17/01/2017,0.35585905
18/01/2017,0.39050038
19/01/2017,0.37448414
20/01/2017,0.37448414
21/01/2017,0.39703599
22/01/2017,0.39375887
23/01/2017,0.40033186
24/01/2017,0.39050038
25/01/2017,0.3776509
26/01/2017,0.38403895
27/01/2017,0.3808358
28/01/2017,0.39703599
29/01/2017,0.38726045
30/01/2017,1.14258023
31/01/2017,1.07271446
1/02/2017,0.48911182
2/02/2017,0.43434337
3/02/2017,0.38403895
4/02/2017,0.3808358
5/02/2017,0.35281652
6/02/2017,0.34979133
7/02/2017,0.33786207
8/02/2017,0.33199893
9/02/2017,0.78623455
10/02/2017,8.79104136
11/02/2017,2.20024856
12/02/2017,0.90002938
13/02/2017,0.70823375
14/02/2017,0.63615506
15/02/2017,0.58686636
16/02/2017,0.57821713
17/02/2017,0.48911182
18/02/2017,0.50841813
19/02/2017,0.46297628
20/02/2017,0.48153934
21/02/2017,0.49676964
22/02/2017,0.46664722
23/02/2017,0.47405141
24/02/2017,0.44492917
25/02/2017,0.48153934
26/02/2017,0.44492917
27/02/2017,0.4703389
28/02/2017,0.47778485
1/03/2017,0.45932599
2/03/2017,0.64543549
3/03/2017,0.49293001
4/03/2017,0.47778485
5/03/2017,0.4703389
6/03/2017,0.46297628
7/03/2017,0.43434337
8/03/2017,0.46297628
9/03/2017,0.44492917
10/03/2017,0.45932599
11/03/2017,0.46664722
12/03/2017,0.54455341
13/03/2017,0.54868077
14/03/2017,0.48153934
15/03/2017,0.48531496
16/03/2017,0.48911182
17/03/2017,0.46664722
18/03/2017,0.50841813
19/03/2017,0.46297628
20/03/2017,0.47405141
21/03/2017,0.58686636
22/03/2017,0.52026312
23/03/2017,0.49676964
24/03/2017,0.49293001
25/03/2017,0.53636678
26/03/2017,0.53636678
27/03/2017,0.54044878
28/03/2017,0.52425559
29/03/2017,0.51234449
30/03/2017,0.54044878
31/03/2017,0.49676964
1/04/2017,0.50841813
2/04/2017,0.51629279
3/04/2017,0.49676964
4/04/2017,0.53636678
5/04/2017,0.51234449
6/04/2017,0.50841813
7/04/2017,0.54044878
8/04/2017,0.50841813
9/04/2017,0.52026312
10/04/2017,0.53636678
11/04/2017,0.5006308
12/04/2017,0.53230732
13/04/2017,0.52026312
14/04/2017,0.5006308
15/04/2017,0.54868077
16/04/2017,0.49676964
17/04/2017,0.50841813
18/04/2017,0.53230732
19/04/2017,0.5006308
20/04/2017,0.52827029
21/04/2017,0.5006308
22/04/2017,0.48531496
23/04/2017,0.52026312
24/04/2017,0.48911182
25/04/2017,0.48531496
26/04/2017,0.51234449
27/04/2017,0.48153934
28/04/2017,0.49293001
29/04/2017,0.5006308
30/04/2017,0.48153934
1/05/2017,0.5006308
2/05/2017,0.48531496
3/05/2017,0.47778485
4/05/2017,0.52827029
5/05/2017,0.56966202
6/05/2017,0.5006308
7/05/2017,0.46297628
8/05/2017,0.46297628
9/05/2017,0.51629279
10/05/2017,0.46297628
11/05/2017,0.4703389
12/05/2017,0.48531496
13/05/2017,0.45569622
14/05/2017,0.48911182
15/05/2017,0.57821713
16/05/2017,0.52425559
17/05/2017,0.45932599
18/05/2017,0.46297628
19/05/2017,0.61789133
20/05/2017,0.72334937
21/05/2017,1.93408088
22/05/2017,0.81916844
23/05/2017,0.70823375
24/05/2017,0.56966202
25/05/2017,0.51234449
26/05/2017,0.54455341
27/05/2017,0.49293001
28/05/2017,0.51629279
29/05/2017,0.49676964
30/05/2017,0.48911182
31/05/2017,0.51629279
1/06/2017,0.47405141
2/06/2017,0.49676964
3/06/2017,0.48911182
4/06/2017,0.46664722
5/06/2017,0.5006308
6/06/2017,0.4520869
7/06/2017,0.47405141
8/06/2017,0.47778485
9/06/2017,0.4520869
10/06/2017,0.49293001
11/06/2017,0.45932599
12/06/2017,0.4703389
13/06/2017,0.48531496
14/06/2017,1.52632421
15/06/2017,0.60445035
16/06/2017,0.52827029
17/06/2017,0.47405141
18/06/2017,0.5006308
19/06/2017,0.46297628
20/06/2017,0.45932599
21/06/2017,0.59122651
22/06/2017,3.05483127
23/06/2017,0.78623455
24/06/2017,0.654816
25/06/2017,0.5956105
26/06/2017,0.53636678
27/06/2017,0.54868077
28/06/2017,0.54044878
29/06/2017,0.51629279
30/06/2017,0.54868077
1/07/2017,1.29246111
2/07/2017,0.85312523
3/07/2017,0.70324798
4/07/2017,0.65011318
5/07/2017,1.25369107
6/07/2017,0.89406308
7/07/2017,1.21579588
8/07/2017,0.7808435
9/07/2017,0.67388052
10/07/2017,0.66907621
11/07/2017,0.7490758
12/07/2017,0.80807788
13/07/2017,0.90002938
14/07/2017,0.67871046
15/07/2017,0.813609
16/07/2017,0.82475628
17/07/2017,0.66907621
18/07/2017,0.69335501
19/07/2017,1.10723484
20/07/2017,1.92353101
21/07/2017,0.99961225
22/07/2017,1.08642441
23/07/2017,1.73102054
24/07/2017,1.19347351
25/07/2017,1.04568379
26/07/2017,2.20024856
27/07/2017,1.41414503
28/07/2017,1.92353101
29/07/2017,1.89213524
30/07/2017,1.60776371
31/07/2017,2.40433823
1/08/2017,2.17709991
2/08/2017,1.59855948
3/08/2017,1.60776371
4/08/2017,1.49112859
5/08/2017,1.356344
6/08/2017,1.34015753
7/08/2017,1.34823267
8/08/2017,2.02001718
9/08/2017,5.90043309
10/08/2017,2.44173688
11/08/2017,1.96598571
12/08/2017,3.66995622
13/08/2017,2.59557566
14/08/2017,2.98174134
15/08/2017,2.50500646
16/08/2017,2.25890707
17/08/2017,1.99827548
18/08/2017,1.91302351
19/08/2017,2.31869964
20/08/2017,1.95530813
21/08/2017,1.84064908
22/08/2017,1.73102054
23/08/2017,1.73102054
24/08/2017,1.70197747
25/08/2017,1.64497345
26/08/2017,1.673296
27/08/2017,1.63561189
28/08/2017,1.60776371
29/08/2017,1.69237693
30/08/2017,1.65437459
31/08/2017,1.72129917
1/09/2017,2.64838451
2/09/2017,1.91302351
3/09/2017,1.70197747
4/09/2017,1.64497345
5/09/2017,1.59855948
6/09/2017,1.65437459
7/09/2017,1.64497345
8/09/2017,1.58026816
9/09/2017,1.72129917
10/09/2017,1.84064908
11/09/2017,2.03095289
12/09/2017,1.7703118
13/09/2017,1.62628982
14/09/2017,1.69237693
15/09/2017,1.68281648
16/09/2017,1.62628982
17/09/2017,1.68281648
18/09/2017,1.6638154
19/09/2017,1.6638154
20/09/2017,2.00912475
21/09/2017,2.06402061
22/09/2017,2.34293701
23/09/2017,2.00912475
24/09/2017,2.17709991
25/09/2017,2.58249384
26/09/2017,2.22357667
27/09/2017,1.86111812
28/09/2017,2.40433823
29/09/2017,2.18865185
30/09/2017,1.87141525
1/10/2017,1.82034634
2/10/2017,1.79020228
3/10/2017,1.78023655
4/10/2017,1.7703118
5/10/2017,1.70197747
6/10/2017,1.73102054
7/10/2017,1.78023655
8/10/2017,1.69237693
9/10/2017,1.6638154
10/10/2017,1.85086276
11/10/2017,1.72129917
12/10/2017,1.61700712
13/10/2017,1.68281648
14/10/2017,1.71161818
15/10/2017,1.63561189
16/10/2017,2.03095289
17/10/2017,2.17709991
18/10/2017,1.93408088
19/10/2017,1.76042792
20/10/2017,1.68281648
21/10/2017,1.75058481
22/10/2017,1.73102054
23/10/2017,1.673296
24/10/2017,1.72129917
25/10/2017,1.69237693
26/10/2017,1.78023655
27/10/2017,1.79020228
28/10/2017,1.72129917
29/10/2017,1.71161818
30/10/2017,1.74078239
31/10/2017,1.673296
1/11/2017,1.71161818
2/11/2017,1.74078239
3/11/2017,1.6638154
4/11/2017,1.71161818
5/11/2017,1.673296
6/11/2017,1.63561189
7/11/2017,1.72129917
8/11/2017,1.69237693
9/11/2017,1.79020228
10/11/2017,1.79020228
11/11/2017,1.70197747
12/11/2017,1.79020228
13/11/2017,1.76042792
14/11/2017,1.74078239
15/11/2017,1.79020228
16/11/2017,1.70197747
17/11/2017,1.79020228
18/11/2017,1.78023655
19/11/2017,1.72129917
20/11/2017,1.7703118
21/11/2017,1.68281648
22/11/2017,1.61700712
23/11/2017,1.61700712
24/11/2017,1.62628982
25/11/2017,1.59855948
26/11/2017,1.54415133
27/11/2017,1.53521857
28/11/2017,1.50865023
29/11/2017,1.47375849
30/11/2017,1.46513002
1/12/2017,1.43099101
2/12/2017,1.41414503
3/12/2017,1.39744701
4/12/2017,1.52632421
5/12/2017,1.52632421
6/12/2017,1.55312256
7/12/2017,1.51746813
8/12/2017,1.49987042
9/12/2017,1.37267563
10/12/2017,1.38915323
11/12/2017,1.37267563
12/12/2017,1.30821688
13/12/2017,1.37267563
14/12/2017,1.33211848
15/12/2017,1.32411542
16/12/2017,1.2384287
17/12/2017,1.57118088
18/12/2017,2.23530827
19/12/2017,1.65437459
20/12/2017,1.40577757
21/12/2017,1.26137469
22/12/2017,1.15695217
23/12/2017,1.07271446
24/12/2017,1.05239305
25/12/2017,1.04568379
26/12/2017,1.01916677
27/12/2017,1.01261702
28/12/2017,1.03900663
29/12/2017,0.99315702
30/12/2017,1.00609888
31/12/2017,1.01916677
1/01/2018,0.96764815
2/01/2018,0.98673309
3/01/2018,0.99315702
4/01/2018,0.95507956
5/01/2018,1.07955313
6/01/2018,1.02574822
7/01/2018,1.02574822
8/01/2018,1.02574822
9/01/2018,0.96134845
10/01/2018,1.05239305
11/01/2018,0.98673309
12/01/2018,0.93645672
13/01/2018,0.93031006
14/01/2018,0.87049396
15/01/2018,3.28185267
16/01/2018,7.05638327
17/01/2018,1.98746929
18/01/2018,1.40577757
19/01/2018,1.22330552
20/01/2018,1.07271446
21/01/2018,1.01916677
22/01/2018,0.93645672
23/01/2018,0.9060255
24/01/2018,0.85888566
25/01/2018,0.82475628
26/01/2018,0.79710018
27/01/2018,0.76483627
28/01/2018,0.75430204
29/01/2018,0.71324583
30/01/2018,0.71324583
31/01/2018,0.67871046
1/02/2018,0.67388052
2/02/2018,0.64078281
3/02/2018,0.62242037
4/02/2018,0.5956105
5/02/2018,0.5956105
6/02/2018,0.61338671
7/02/2018,0.72844102
8/02/2018,0.63615506
9/02/2018,0.5956105
10/02/2018,0.57821713
11/02/2018,0.57392786
12/02/2018,0.60890641
13/02/2018,0.57392786
14/02/2018,0.55283096
15/02/2018,0.54044878
16/02/2018,0.54044878
17/02/2018,0.58686636
18/02/2018,0.54868077
19/02/2018,0.54044878
20/02/2018,0.53636678
21/02/2018,0.52827029
22/02/2018,0.56966202
23/02/2018,0.52827029
24/02/2018,0.52026312
25/02/2018,0.53230732
26/02/2018,0.52827029
27/02/2018,0.56966202
28/02/2018,0.52026312
1/03/2018,0.51234449
2/03/2018,0.52026312
3/03/2018,0.55283096
4/03/2018,0.51629279
5/03/2018,0.50841813
6/03/2018,0.5006308
7/03/2018,0.49676964
8/03/2018,0.54868077
9/03/2018,0.51234449
10/03/2018,0.5045136
11/03/2018,0.52425559
12/03/2018,0.52026312
13/03/2018,0.52026312
14/03/2018,0.52425559
15/03/2018,0.51629279
16/03/2018,0.52827029
17/03/2018,0.51629279
18/03/2018,0.51234449
19/03/2018,0.53230732
20/03/2018,0.52827029
21/03/2018,0.52026312
22/03/2018,0.52425559
23/03/2018,0.53636678
24/03/2018,0.53230732
25/03/2018,0.54455341
26/03/2018,0.55700408
27/03/2018,0.54455341
28/03/2018,0.54044878
29/03/2018,0.52827029
30/03/2018,0.52026312
31/03/2018,0.53636678
1/04/2018,0.52026312
2/04/2018,0.52026312
3/04/2018,0.52425559
4/04/2018,0.52026312
5/04/2018,0.52026312
6/04/2018,0.52827029
7/04/2018,0.52026312
8/04/2018,0.52425559
9/04/2018,0.52026312
10/04/2018,0.5045136
11/04/2018,0.5006308
12/04/2018,0.52827029
13/04/2018,0.51234449
14/04/2018,0.51234449
15/04/2018,0.53636678
16/04/2018,0.51629279
17/04/2018,0.51629279
18/04/2018,0.57821713
19/04/2018,0.54044878
20/04/2018,0.56541951
21/04/2018,0.54868077
22/04/2018,0.70324798
23/04/2018,0.64543549
24/04/2018,0.56120023
25/04/2018,0.54455341
26/04/2018,0.56120023
27/04/2018,0.54044878
28/04/2018,0.55283096
29/04/2018,0.56541951
30/04/2018,0.56966202
1/05/2018,0.56966202
2/05/2018,0.60890641
3/05/2018,0.61789133
4/05/2018,0.58252993
5/05/2018,0.59122651
6/05/2018,0.63615506
7/05/2018,0.60890641
8/05/2018,0.58252993
9/05/2018,0.57392786
10/05/2018,0.58252993
11/05/2018,0.59122651
12/05/2018,0.61338671
13/05/2018,0.5956105
14/05/2018,0.58252993
15/05/2018,0.57821713
16/05/2018,0.58252993
17/05/2018,0.56541951
18/05/2018,0.56966202
19/05/2018,0.57392786
20/05/2018,0.56966202
21/05/2018,0.56120023
22/05/2018,0.54868077
23/05/2018,0.54868077
24/05/2018,0.68356612
25/05/2018,2.22357667
26/05/2018,1.40577757
27/05/2018,0.87049396
28/05/2018,0.71828434
29/05/2018,0.64078281
30/05/2018,0.63155214
31/05/2018,0.73870457
1/06/2018,0.69335501
2/06/2018,0.61789133
3/06/2018,0.60890641
4/06/2018,0.63155214
5/06/2018,0.88221949
6/06/2018,1.12834227
7/06/2018,1.89213524
8/06/2018,0.87634202
9/06/2018,0.7595555
10/06/2018,2.45429668
11/06/2018,0.98034037
12/06/2018,1.13544455
13/06/2018,0.8646752
14/06/2018,0.80807788
15/06/2018,0.7595555
16/06/2018,0.7595555
17/06/2018,0.73355938
18/06/2018,1.41414503
19/06/2018,0.9060255
20/06/2018,0.89406308
21/06/2018,0.79710018
22/06/2018,0.79165341
23/06/2018,0.76483627
24/06/2018,0.77014447
25/06/2018,0.73870457
26/06/2018,0.7490758
27/06/2018,1.94467322
28/06/2018,1.03900663
29/06/2018,0.90002938
30/06/2018,0.84169132
1/07/2018,0.84169132
2/07/2018,2.22357667
3/07/2018,1.72129917
4/07/2018,1.64497345
5/07/2018,1.75058481
6/07/2018,1.2384287
7/07/2018,1.16418865
8/07/2018,1.12127329
9/07/2018,1.10026516
10/07/2018,1.04568379
11/07/2018,1.05913452
12/07/2018,1.04568379
13/07/2018,1.673296
14/07/2018,1.90255829
15/07/2018,2.33079535
16/07/2018,1.92353101
17/07/2018,1.47375849
18/07/2018,1.36449162
19/07/2018,1.37267563
20/07/2018,1.30821688
21/07/2018,3.31301313
22/07/2018,2.6617076
23/07/2018,1.83047697
24/07/2018,1.70197747
25/07/2018,2.89571026
26/07/2018,2.64838451
27/07/2018,2.02001718
28/07/2018,1.82034634
29/07/2018,1.65437459
30/07/2018,1.673296
31/07/2018,1.59855948
1/08/2018,3.72067785
2/08/2018,4.62182686
3/08/2018,3.20487448
4/08/2018,5.90043309
5/08/2018,3.47201379
6/08/2018,2.60870554
7/08/2018,2.35512473
8/08/2018,2.44173688
9/08/2018,4.76213071
10/08/2018,3.20487448
11/08/2018,2.47955726
12/08/2018,2.31869964
13/08/2018,2.21189014
14/08/2018,4.27455724
15/08/2018,2.55647395
16/08/2018,2.31869964
17/08/2018,2.3066498
18/08/2018,2.08628394
19/08/2018,2.09748135
20/08/2018,2.04193196
21/08/2018,2.55647395
22/08/2018,2.24708504
23/08/2018,1.97670607
24/08/2018,2.03095289
25/08/2018,2.03095289
26/08/2018,1.92353101
27/08/2018,1.93408088
28/08/2018,4.54298461
29/08/2018,5.20114699
30/08/2018,3.37597134
31/08/2018,2.68849955
1/09/2018,2.45429668
2/09/2018,2.39196527
3/09/2018,2.27077446
4/09/2018,2.70196861
5/09/2018,2.53064509
6/09/2018,2.27077446
7/09/2018,3.08442596
8/09/2018,2.56945997
9/09/2018,2.25890707
10/09/2018,2.70196861
11/09/2018,2.36735862
12/09/2018,2.25890707
13/09/2018,2.23530827
14/09/2018,2.24708504
15/09/2018,2.08628394
16/09/2018,2.14271167
17/09/2018,2.08628394
18/09/2018,1.95530813
19/09/2018,1.94467322
20/09/2018,1.98746929
21/09/2018,1.93408088
22/09/2018,1.88175426
23/09/2018,2.06402061
24/09/2018,1.99827548
25/09/2018,1.93408088
26/09/2018,1.96598571
27/09/2018,1.94467322
28/09/2018,1.91302351
29/09/2018,2.37963876
30/09/2018,2.20024856
1/10/2018,1.91302351
2/10/2018,1.84064908
3/10/2018,1.95530813
4/10/2018,2.15412992
5/10/2018,1.87141525
6/10/2018,1.84064908
7/10/2018,1.97670607
8/10/2018,1.90255829
9/10/2018,1.97670607
10/10/2018,2.10872273
11/10/2018,1.88175426
12/10/2018,1.88175426
13/10/2018,2.22357667
14/10/2018,2.85337442
15/10/2018,2.08628394
16/10/2018,1.93408088
17/10/2018,1.90255829
18/10/2018,2.22357667
19/10/2018,2.04193196
20/10/2018,1.89213524
21/10/2018,1.88175426
22/10/2018,1.86111812
23/10/2018,1.81025708
24/10/2018,1.85086276
25/10/2018,1.76042792
26/10/2018,1.7703118
27/10/2018,1.78023655
28/10/2018,1.74078239
29/10/2018,1.7703118
30/10/2018,1.75058481
31/10/2018,1.76042792
1/11/2018,1.72129917
2/11/2018,1.69237693
3/11/2018,1.74078239
4/11/2018,1.70197747
5/11/2018,1.76042792
6/11/2018,1.673296
7/11/2018,1.70197747
8/11/2018,1.69237693
9/11/2018,1.6638154
10/11/2018,1.68281648
11/11/2018,1.61700712
12/11/2018,1.65437459
13/11/2018,1.59855948
14/11/2018,1.62628982
15/11/2018,1.56213238
16/11/2018,1.58026816
17/11/2018,1.57118088
18/11/2018,1.54415133
19/11/2018,1.55312256
20/11/2018,1.49987042
21/11/2018,1.54415133
22/11/2018,1.49112859
23/11/2018,1.51746813
24/11/2018,1.43946973
25/11/2018,1.46513002
26/11/2018,1.43099101
27/11/2018,1.43946973
28/11/2018,1.44798574
29/11/2018,1.42254948
30/11/2018,1.39744701
1/12/2018,1.39744701
2/12/2018,1.42254948
3/12/2018,1.36449162
4/12/2018,1.41414503
5/12/2018,1.41414503
6/12/2018,1.38915323
7/12/2018,1.39744701
8/12/2018,1.38089614
9/12/2018,1.39744701
10/12/2018,1.34823267
11/12/2018,1.38089614
12/12/2018,1.34015753
