Cell,Age,Oxy,Sal,Period
1,1.4917,231.2493,35.7641,2016-18
2,0.4902,231.8112,35.7919,2016-18
3,0.1691,232.0283,35.7974,2016-18
4,0.1742,232.1102,35.7965,2016-18
5,0.1268,232.1129,35.7983,2016-18
6,0.1249,232.1013,35.7985,2016-18
7,0.0332,232.0968,35.7999,2016-18
8,0.0796,232.0919,35.7993,2016-18
9,0.0543,232.0931,35.7995,2016-18
10,0.1917,232.1192,35.7981,2016-18
11,0.2445,232.1194,35.7973,2016-18
12,0.0865,232.0898,35.7992,2016-18
13,0.0877,232.0891,35.7989,2016-18
14,0.2592,232.1326,35.7970,2016-18
15,0.3736,232.1891,35.7959,2016-18
16,0.2788,232.1298,35.7985,2016-18
17,0.2266,232.0903,35.7992,2016-18
18,0.3403,232.1560,35.7972,2016-18
19,0.2579,232.0827,35.7991,2016-18
20,0.3761,232.1588,35.7960,2016-18
21,0.7164,232.2982,35.7882,2016-18
22,1.1061,232.3935,35.7782,2016-18
23,1.2370,232.4114,35.7753,2016-18
24,1.1238,232.3855,35.7789,2016-18
25,0.9781,232.3925,35.7836,2016-18
26,0.8805,232.4269,35.7875,2016-18
27,0.8649,232.5014,35.7901,2016-18
28,0.7922,232.5052,35.7925,2016-18
29,1.2171,232.6756,35.7848,2016-18
30,1.0400,232.6492,35.7888,2016-18
31,1.4367,232.6213,35.7794,2016-18
32,1.2107,232.5601,35.7835,2016-18
33,1.4410,232.3115,35.7759,2016-18
34,1.9262,232.2208,35.7680,2016-18
35,2.7036,231.9551,35.7400,2016-18
36,3.1360,231.9551,35.7190,2016-18
37,4.7850,231.5705,35.6708,2016-18
38,4.2474,231.5619,35.6802,2016-18
39,4.5856,230.7518,35.6805,2016-18
40,5.0235,230.4521,35.6680,2016-18
41,6.7774,229.8343,35.6202,2016-18
42,6.4713,229.9507,35.6293,2016-18
43,9.1140,229.2097,35.5610,2016-18
44,2.4769,230.7240,35.7346,2016-18
45,1.0749,231.3722,35.7833,2016-18
46,0.7931,231.6029,35.7875,2016-18
47,3.2871,230.4361,35.7038,2016-18
48,0.6219,231.9579,35.7916,2016-18
49,0.3476,232.1149,35.7937,2016-18
50,0.3270,232.1963,35.7956,2016-18
51,0.1975,232.1273,35.7979,2016-18
52,0.3507,232.1906,35.7959,2016-18
53,0.6745,232.3731,35.7897,2016-18
54,0.3911,232.1822,35.7950,2016-18
55,0.7272,232.3453,35.7879,2016-18
56,1.1345,232.5059,35.7772,2016-18
57,0.5464,232.2754,35.7926,2016-18
58,0.5985,232.3167,35.7920,2016-18
59,0.6443,232.3483,35.7908,2016-18
60,0.7064,232.3395,35.7890,2016-18
61,0.8731,232.4434,35.7848,2016-18
62,1.0235,232.4892,35.7808,2016-18
63,1.2257,232.4683,35.7747,2016-18
64,1.7921,232.5445,35.7579,2016-18
65,2.0261,232.5566,35.7521,2016-18
66,1.9074,232.5513,35.7567,2016-18
67,1.5944,232.5509,35.7677,2016-18
68,1.3628,232.5727,35.7760,2016-18
69,1.3294,232.6565,35.7787,2016-18
70,1.4064,232.6793,35.7784,2016-18
71,2.0107,232.6559,35.7632,2016-18
72,1.9824,232.5099,35.7646,2016-18
73,2.1197,232.6998,35.7574,2016-18
74,2.0459,232.2310,35.7642,2016-18
75,2.5272,231.4831,35.7504,2016-18
76,2.7074,231.3214,35.7447,2016-18
77,3.0402,231.3916,35.7311,2016-18
78,4.1192,231.1517,35.6976,2016-18
79,4.9215,230.5993,35.6735,2016-18
80,5.4128,230.2691,35.6601,2016-18
81,6.9303,229.8228,35.6150,2016-18
82,9.0965,229.4064,35.5570,2016-18
83,7.7578,229.6679,35.5900,2016-18
84,8.6454,229.6036,35.5677,2016-18
85,10.4563,229.0418,35.5246,2016-18
86,9.9075,229.2905,35.5338,2016-18
87,2.8660,230.6956,35.7183,2016-18
88,1.4286,231.1695,35.7742,2016-18
89,1.0531,231.4274,35.7857,2016-18
90,4.3720,230.1516,35.6646,2016-18
91,4.1392,230.2692,35.6727,2016-18
92,0.7834,231.8234,35.7897,2016-18
93,0.7530,232.1888,35.7898,2016-18
94,0.6032,232.4402,35.7905,2016-18
95,0.4726,232.3224,35.7934,2016-18
96,0.9352,231.9165,35.7863,2016-18
97,0.8903,232.1944,35.7863,2016-18
98,0.8820,232.5227,35.7849,2016-18
99,1.0366,232.5291,35.7810,2016-18
100,1.2708,232.6663,35.7739,2016-18
101,1.4834,232.6710,35.7665,2016-18
102,1.4023,232.5987,35.7689,2016-18
103,1.1948,232.4967,35.7752,2016-18
104,1.8763,232.7149,35.7521,2016-18
105,1.2505,232.5458,35.7735,2016-18
106,1.3196,232.5807,35.7712,2016-18
107,1.8139,232.5996,35.7559,2016-18
108,1.6610,232.6159,35.7596,2016-18
109,1.9621,232.6498,35.7493,2016-18
110,2.5541,232.6004,35.7309,2016-18
111,2.8435,232.5801,35.7235,2016-18
112,2.6605,232.5821,35.7321,2016-18
113,2.2598,232.6140,35.7480,2016-18
114,1.8630,232.6269,35.7615,2016-18
115,1.8065,232.6600,35.7645,2016-18
116,2.4086,232.6660,35.7460,2016-18
117,2.7076,231.9647,35.7430,2016-18
118,2.6386,231.4273,35.7489,2016-18
119,2.3767,231.4724,35.7567,2016-18
120,2.8185,232.6629,35.7341,2016-18
121,3.0062,231.9612,35.7319,2016-18
122,2.5502,231.2511,35.7509,2016-18
123,3.0690,232.6262,35.7236,2016-18
124,2.9987,232.6125,35.7265,2016-18
125,3.2283,231.0438,35.7279,2016-18
126,3.5492,231.2025,35.7145,2016-18
127,3.7912,230.9610,35.7093,2016-18
128,4.7717,230.2994,35.6809,2016-18
