Time,Number of Cells,Max Depth,Min Depth,Ave Depth,Temp (Bottom), Temp (Top), Salinity (Bottom), Salinity (Top),Oxygen (Bottom),Oxygen (top)
21/05/2017 00:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 02:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 04:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 06:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 08:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 10:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 12:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 14:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 16:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 18:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 20:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
21/05/2017 22:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 00:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 02:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 04:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 06:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 08:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 10:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 12:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 14:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 16:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 18:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 20:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
22/05/2017 22:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 00:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 02:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 04:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 06:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 08:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 10:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 12:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 14:00:09,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 16:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 18:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 20:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
23/05/2017 22:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 00:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 02:00:07,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 04:00:02,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 06:00:08,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 08:00:01,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 10:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 12:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 14:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 16:00:00,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 18:00:05,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 20:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
24/05/2017 22:00:04,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 00:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 02:00:06,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
25/05/2017 04:00:03,0,,, NaN, NaN, NaN, NaN, NaN, NaN, NaN
